Item no,Brand no,Item type,Gender,Size,Price,Availability,Suggestion Priority,Suggestion Category,Checked
10009711,SPYKAR,SPYKAR Women Blue Elissa Bootcut High-Rise Clean Look Stretchable Ankle Jeans,Women,,3648.68,,1,,No
10006049,ID,ID Men Beige Leather Derbys,Men,,9910.199999999999,,1,,No
10015937,Keds,Keds Women Multicoloured Iridescent Effect Slip-On Sneakers,Women,,12944.679999999998,,1,,No
10017629,Parx,Parx Men Blue Slim Fit Colourblocked Casual Shirt,Men,,2519.8799999999997,,1,,No
10004201,Parx,Parx Men Grey Solid Sweater,Men,,3134.08,,1,,No
10003823,Homesake,Homesake Gold-Toned & Navy Blue Solid Handcrafted Table Lamp with Shade,Unisex,,5750.24,,1,,No
10017743,Parx,Parx Men Grey Slim Fit Printed Casual Shirt,Men,,2519.8799999999997,,1,,No
10013421,SEJ by Nisha Gupta,SEJ by Nisha Gupta Blue & Pink Printed Wooden Open Dry Bin,Unisex,,3316.68,,1,,No
10002767,Rozia,Rozia Women Hair Dryer HC8307,Women,,3622.12,,1,,No
10006053,ID,ID Men Olive Green Leather Derbys,Men,,9910.199999999999,,1,,No
10003439,Gini and Jony,Gini and Jony Girls Blue Printed Round Neck T-shirt,Girls,,2088.2799999999997,,1,,No
10007597,her by invictus,her by invictus Women Red Cushioned Slip-Ons,Women,,3134.08,,1,,No
10011163,HARBORNBAY,HARBORNBAY Women Red & Silver Printed Round Neck T-shirt,Women,,1331.32,,1,,No
10002869,Aj DEZInES,Aj DEZInES Boys Red Printed Kurta with Pyjamas,Boys,,1291.48,,1,,No
10003027,Gini and Jony,Gini and Jony Boys Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans,Boys,,3250.2799999999997,,1,,No
10014845,AccessHer,AccessHer Gold-Plated & Blue Geometric Drop Earrings,Women,,1470.76,,1,,No
10013073,Monte Carlo,Monte Carlo Women Navy Blue Skinny Fit Mid-Rise Clean Look Jeans,Women,,4983.32,,1,,No
10000751,Lady Lyka,Lady Lyka Women Pack of 2 Beginners Bras TEENAGER-SKN-BLK,Women,,1411.0,,1,,No
10006039,ID,ID Men Tan Brown Comfort Sandals,Men,,5926.2,,1,,No
10000641,Parx,Parx Men Khaki Slim Fit Solid Regular Trousers,Men,,2785.48,,1,,No
10013523,PARFAIT,PARFAIT Plus Size Nude-Coloured Solid Underwired Lightly Padded Balconette Bra P5011,Women,,6039.08,,1,,No
10000667,Lady Lyka,Lady Lyka Women Black and Beige Pack of 2 Everyday Bras MONALISA-BLK-SKN,Women,,1968.76,,1,,No
10013673,PARFAIT,PARFAIT Plus Size Beige Solid Underwired Lightly Padded Plunge Bra P5490,Women,,5574.28,,1,,No
10002963,Gini and Jony,Gini and Jony Boys Blue Slim Fit Mid-Rise Clean Look Jeans,Boys,,3383.08,,1,,No
1000718,ahilya,ahilya Imperial Filigree Collection Gold-Plated Sterling Silver Drop Earrings,Women,,20318.399999999998,,1,,No
10000281,Parx,Parx Men White Printed Polo Collar T-shirt,Men,,2254.2799999999997,,1,,No
10017857,Parx,Parx Men Navy Blue Slim Fit Printed Casual Shirt,Men,,2387.08,,1,,No
10009743,SPYKAR,SPYKAR Women Blue Alexa Super Skinny Fit High-Rise Clean Look Stretchable Jeans,Women,,3316.68,,1,,No
10013425,SEJ by Nisha Gupta,SEJ by Nisha Gupta Mustard & Blue Printed Wooden Open Dry Bin,Unisex,,3316.68,,1,,No
10013405,SEJ by Nisha Gupta,SEJ by Nisha Gupta Orange & Pink Printed Wooden Open Dry Bin,Unisex,,3316.68,,1,,No
10016003,Tokyo Talkies,Tokyo Talkies Women Teal Floral Printed Peplum Top,Women,,2320.68,,1,,No
10012971,JEWEL JUNCTION,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,Men,,1789.48,,1,,No
10003597,Gini and Jony,Gini and Jony Girls Chambray Blue & White Printed Chambray Top with Shorts,Girls,,4877.08,,1,,No
10001003,Bvlgari,Bvlgari Women Rose Goldea Eau De Perfume 90 ml,Women,,36354.0,,1,,No
10015161,Urban Dog,Urban Dog Men Navy Blue Printed Regular Fit Sports Shorts,Men,,1324.6799999999998,,1,,No
10004157,HIGHLANDER,HIGHLANDER Men Purple & Beige Slim Fit Printed Casual Shirt,Men,,2320.68,,1,,No
10002837,VASTRAMAY,VASTRAMAY Boys Brown & Blue Solid Kurta with Churidar & Jacket,Boys,,4877.08,,1,,No
10017415,DKNY,DKNY Unisex Black & Grey Printed Cabin Trolley Bag,Unisex,,35856.0,,1,,No
10012803,SEJ by Nisha Gupta,SEJ by Nisha Gupta Set of 4 Green & Blue Printed Table Placemats,Unisex,,2652.68,,1,,No
10003505,Palm Tree,Palm Tree Girls Burgundy Printed Round Neck T-shirt,Girls,,1158.6799999999998,,1,,No
10001527,Bvlgari,Bvlgari Splendida Women Rose Eau De Parfum 50 ml,Women,,25398.0,,1,,No
10000215,Parx,Parx Men Pink & Blue Striped Polo Collar T-shirt,Men,,1855.8799999999999,,1,,No
10003695,even,even Men Grey Woven Design Nehru Jacket,Men,,3449.48,,1,,No
10013623,PARFAIT,PARFAIT Plus Size Beige Solid Underwired Lightly Padded T-shirt Bra 4812,Women,,5341.88,,1,,No
10006015,ID,ID Men Tan Brown Solid Comfort Leather Sandals,Men,,5926.2,,1,,No
10017631,Parx,Parx Men White & Orange Slim Fit Checked Casual Shirt,Men,,2320.68,,1,,No
10007663,ether,ether Women Maroon Solid Suede Finish Open Toe Flats,Women,,4644.679999999999,,1,,No
10003899,Crimsoune Club,Crimsoune Club Men Orange & White Slim Fit Checked Casual Shirt,Men,,5308.679999999999,,1,,No
10013427,SEJ by Nisha Gupta,SEJ by Nisha Gupta Red & Blue Printed Wooden Open Dry Bin,Unisex,,3316.68,,1,,No
10015165,Urban Dog,Urban Dog Men Navy Blue Solid Regular Fit Sports Shorts,Men,,1324.6799999999998,,1,,No
10017163,Carrera,Carrera Men Grey Sneakers,Men,,14936.679999999998,,1,,No
10002865,Aj DEZInES,Aj DEZInES Boys Peach-Coloured & Brown Solid Kurta with Pyjamas,Boys,,1789.48,,1,,No
10013631,PARFAIT,PARFAIT Plus Size Beige Solid Underwired Lightly Padded Everyday Bra 6901,Women,,5341.88,,1,,No
10012879,JEWEL JUNCTION,JEWEL JUNCTION Men Silver-Toned & Blue Geometric Cufflinks,Men,,1789.48,,1,,No
10003347,Gini and Jony,Gini and Jony Boys Grey & White Embroidered Round Neck T-shirt with Applique Detail,Boys,,1623.48,,1,,No
10012863,JEWEL JUNCTION,JEWEL JUNCTION Men Gold-Toned Geometric Cufflinks,Men,,1789.48,,1,,No
10003851,Homesake,Homesake Gold-Toned & White Solid Handcrafted Table Lamp with Shade,Unisex,,6095.5199999999995,,1,,No
1000894,U.S. Polo Assn. Kids,U.S. Polo Assn. Kids Boys Yellow Hooded Sweatshirt,Boys,,2984.68,,1,,No
10004123,HIGHLANDER,HIGHLANDER Men White & Grey Slim Fit Striped Casual Shirt,Men,,2320.68,,1,,No
10012823,SEJ by Nisha Gupta,SEJ by Nisha Gupta Set of 4 Multicoloured Printed Table Placemats,Unisex,,2652.68,,1,,No
10007763,her by invictus,her by invictus Women Black Solid Cushioned Smart Casual Derbys,Women,,6636.679999999999,,1,,No
10012363,Lakme,Lakme 9To5 Eye Quartet Eyeshadow - Royal Peacock 7 g,Women,,1726.3999999999999,,1,,No
10003801,Homesake,Homesake Gold-Toned & Red Solid Handcrafted Table Lamp with Shade,Unisex,,5378.4,,1,,No
10009623,SPYKAR,SPYKAR Women Blue Adora Skinny Fit High-Rise Low Distressed Stretchable Ankle Jeans,Women,,3582.2799999999997,,1,,No
1000494,Russell Athletic,Russell Athletic Black Printed Hooded Sweatshirt,Women,,9956.68,,1,,No
10003047,Gini and Jony,Gini and Jony Girls Peach-Coloured & Blue Embroidered Top,Girls,,1855.8799999999999,,1,,No
10013037,Sera,Sera Women Green & Blue Printed Kurta with Palazzos,Women,,4372.44,,1,,No
10001491,MIMOSA,MIMOSA Navy Blue & Red Art Silk Woven Design Kanjeevaram Saree,Women,,3967.3999999999996,,1,,No
10017213,Kazo,Kazo Women Green Smocked Peplum Top,Women,,5610.8,,1,,No
10003569,Gini and Jony,Gini and Jony Girls Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans,Girls,,2320.68,,1,,No
10013415,SEJ by Nisha Gupta,SEJ by Nisha Gupta Pink & Black Printed Wooden Open Dry Bin,Unisex,,3316.68,,1,,No
10001715,Bvlgari,Goldea Edp 90Ml,Women,,36354.0,,1,,No
10016713,Vishudh,Vishudh Women Mustard Orange & Pink Floral Print Maxi Dress,Women,,6636.679999999999,,1,,No
10003437,Gini and Jony,Gini and Jony Boys Navy Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans,Boys,,3482.68,,1,,No
10018013,Puma,Puma Men Blue Sneakers,Men,,5972.679999999999,,1,,No
10015877,Raymond,Raymond Men Grey Solid Single-Breasted Formal Blazer,Men,,10454.68,,1,,No
1000709,ahilya,ahilya Sterling Silver Bangle,Women,,14010.4,,1,,No
10006083,ID,ID Men Tan Brown Leather Loafers,Men,,4043.7599999999998,,1,,No
10012719,MIAH Decor,MIAH Decor Brown Set of 3 Printed Ceramic Art Storage Jar,Unisex,,10345.119999999999,,1,,No
10007787,ether,ether Women Beige Solid Open Toe Flats,Women,,1988.6799999999998,,1,,No
10012759,Peter England,Peter England Men Pink & Blue Striped Briefs PIWBPH9186011,Men,,883.12,,1,,No
10017011,Campus Sutra,Campus Sutra Men Maroon Ombre-Dyed Henley Neck T-shirt,Men,,2320.68,,1,,No
10000593,Parx,Parx Men Cream-Coloured Tapered Fit Solid Regular Trousers,Men,,3183.8799999999997,,1,,No
10017603,Parx,Parx Men Blue Slim Fit Checked Casual Shirt,Men,,2254.2799999999997,,1,,No
10001497,AIGNER,AIGNER Men Blue Eau de Toilette 125 ml,Men,,14442.0,,1,,No
10009611,SPYKAR,SPYKAR Women Black Alexa Super Skinny Fit High-Rise Clean Look Stretchable Ankle Jeans,Women,,4030.48,,1,,No
10016983,Campus Sutra,Campus Sutra Men Blue Colourblocked Round Neck T-shirt,Men,,2320.68,,1,,No
10016985,Campus Sutra,Campus Sutra Men Blue & Black Standard Regular Fit Checked Casual Shirt,Men,,1490.6799999999998,,1,,No
10003249,Gini and Jony,Gini and Jony Girls Red Printed Regular Fit Shorts,Girls,,1855.8799999999999,,1,,No
10003411,Gini and Jony,Gini and Jony Girls Peach-Coloured Embroidered Top,Girls,,1391.08,,1,,No
10017503,Soie,Soie Black Solid Non-Wired Non Padded Everyday Bra CB-332BLACK,Women,,1832.6399999999999,,1,,No
10017917,Parx,Parx Men Red & Black Slim Fit Printed Casual Shirt,Men,,2121.48,,1,,No
10007783,ether,ether Women Green Solid Open Toe Flats,Women,,3980.68,,1,,No
10005971,Difference of Opinion,Difference of Opinion Men Black Solid Round Neck T-shirt with Side Stripes,Men,,1656.6799999999998,,1,,No
1001061,Blackberrys,Blackberrys Black Single-Breasted Slim Fit Formal Blazer,Men,,11942.039999999999,,1,,No
10005969,Difference of Opinion,Difference of Opinion Men Navy Blue Printed Round Neck T-shirt,Men,,1656.6799999999998,,1,,No
10012723,MIAH Decor,MIAH Decor Off-White & Green Set of 2 Handpainted Ceramic Coffee Mugs,Unisex,,3582.2799999999997,,1,,No
10017001,Campus Sutra,Campus Sutra Men Grey & Blue Regular Fit Checked Casual Shirt,Men,,1988.6799999999998,,1,,No
10012779,SEJ by Nisha Gupta,SEJ by Nisha Gupta Set of 6 Multicoloured Printed Table Placemats,Unisex,,2984.68,,1,,No
10013719,PARFAIT,PARFAIT Plus Size Black Lace Underwired Non Padded Everyday Bra 3102,Women,,5806.679999999999,,1,,No
10017589,Parx,Parx Men Red Slim Fit Checked Casual Shirt,Men,,3150.68,,1,,No
10004177,HIGHLANDER,HIGHLANDER Men Navy Blue & Grey Slim Fit Striped Regular Trousers,Men,,4312.679999999999,,1,,No
10017359,Story@home,Story@home Beige Floral 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,Unisex,,4644.679999999999,,1,,No
10004283,Parx,Parx Men Grey Striped Sweater,Men,,1855.8799999999999,,1,,No
10001271,Playdate,Playdate Girls Black Striped Top,Girls,,2187.88,,1,,No
10017693,Parx,Parx Men Red & Navy Blue Slim Fit Checked Casual Shirt,Men,,2835.2799999999997,,1,,No
10005967,Difference of Opinion,Difference of Opinion Men Olive Green Solid Round Neck T-shirt With Side Strip Detail,Men,,1656.6799999999998,,1,,No
1001221,Rocia,Rocia Women Black & Silver-Toned Wedges,Women,,5019.84,,1,,No
10001773,DAVID BECKHAM,DAVID BECKHAM Men Beyond Eau De Toilette 90 ml,Men,,5776.799999999999,,1,,No
10012883,JEWEL JUNCTION,JEWEL JUNCTION Gold-Toned Rectangle Cufflinks,Men,,1789.48,,1,,No
10006045,ID,ID Men Tan Brown Leather Sneakers,Men,,8914.199999999999,,1,,No
10012969,JEWEL JUNCTION,JEWEL JUNCTION Silver-Toned Quirky Cufflinks,Men,,1789.48,,1,,No
10013413,SEJ by Nisha Gupta,SEJ by Nisha Gupta Green & Blue Printed Wooden Open Dry Bin,Unisex,,3316.68,,1,,No
10012715,MIAH Decor,MIAH Decor Multicoloured Kitchen Storage Jar with Lid,Unisex,,3980.68,,1,,No
10014933,AccessHer,AccessHer Gold-Plated Embellished Nose Ring with Chain,Women,,1855.8799999999999,,1,,No
10013361,Marvel by Wear Your Mind,Marvel by Wear Your Mind Boys White Printed Round Neck T-shirt,Boys,,1822.6799999999998,,1,,No
10003469,Palm Tree,Palm Tree Boys Blue Regular Fit Washed Chambray Shirt,Boys,,2785.48,,1,,No
10004145,HIGHLANDER,HIGHLANDER Men Coral & White Slim Fit Checked Casual Shirt,Men,,2320.68,,1,,No
10017667,Parx,Parx Men Mauve Slim Fit Printed Casual Shirt,Men,,1972.08,,1,,No
10005983,ID,ID Men Black Solid Leather Thong Flip-Flops,Men,,3967.3999999999996,,1,,No
10004509,Park Avenue,Park Avenue Women Blue Solid Single-Breasted Blazer,Women,,4777.48,,1,,No
10003493,Gini and Jony,Gini and Jony Girls Pink & White Printed Top,Girls,,2088.2799999999997,,1,,No
10005909,Difference of Opinion,Difference of Opinion Men Grey Printed Round Neck T-shirt,Men,,1656.6799999999998,,1,,No
10003417,Gini and Jony,Gini and Jony Boys Black Slim Fit Printed Regular Trousers,Boys,,4412.28,,1,,No
10004121,HIGHLANDER,HIGHLANDER Men White & Blue Slim Fit Checked Casual Shirt,Men,,2320.68,,1,,No
10017695,Parx,Parx Men Blue Slim Fit Checked Casual Shirt,Men,,2496.64,,1,,No
10005997,ID,ID Men Navy Blue Solid Leather Mid-Top Sneakers,Men,,4269.5199999999995,,1,,No
10015145,Urban Dog,Urban Dog Men Charcoal Printed Regular Fit Sports Shorts,Men,,1324.6799999999998,,1,,No
1001707,Annabelle by Pantaloons,Annabelle By Pantaloons Off-White Sleeveless Top,Women,,3316.68,,1,,No
10001057,Park Avenue,Park Avenue Men Red Solid Jacket,Men,,5806.679999999999,,1,,No
10000761,Lady Lyka,Lady Lyka Women Fuschia and Turquoise Blue Pack of 2 T-shirt Bras HAPPY-MOODS-FCA-SKY,Women,,2815.3599999999997,,1,,No
10014759,AccessHer,AccessHer Women Gold-Plated American Diamond & Ruby Studded Jewelry Set,Women,,16201.599999999999,,1,,No
10003843,Homesake,Homesake Gold-Toned Solid Handcrafted Table Lamp with Shade,Unisex,,5378.4,,1,,No
10013049,Sera,Sera Women Sea Green & Maroon Printed Kurta with Palazzos,Women,,4372.44,,1,,No
10007611,ether,ether Women Black Solid Slip-Ons,Women,,1855.8799999999999,,1,,No
10012805,SEJ by Nisha Gupta,SEJ by Nisha Gupta Set of 6 Yellow & Multicoloured Printed Table Placemats,Unisex,,2984.68,,1,,No
10014795,AccessHer,AccessHer Gold-Plated & Red Meenakari Maang Tika,Women,,2805.4,,1,,No
10013035,Sera,Sera Women Yellow & Off-White Printed Kurta with Palazzos,Women,,4903.639999999999,,1,,No
10013237,TAYHAA,TAYHAA Black & White Square Photo Frame,Unisex,,1494.0,,1,,No
10004477,Park Avenue,Park Avenue Women Blue Solid A-Line Top,Women,,1689.8799999999999,,1,,No
10007743,her by invictus,her by invictus Women Pink Solid Cushioned Smart Casual Derbys,Women,,6636.679999999999,,1,,No
10003209,Palm Tree,Palm Tree Boys Off-White & Grey Printed Polo Collar T-shirt,Boys,,1391.08,,1,,No
10006199,berrytree,berrytree Girls Pink A-Line Organic Cotton Sustainable Dress,Girls,,1656.6799999999998,,1,,No
10013131,SIMON CARTER LONDON,SIMON CARTER LONDON Men Blue & Pink Slim Fit Printed Casual Shirt,Men,,3383.08,,1,,No
10012731,MIAH Decor,MIAH Decor Multicoloured Set Of 6 Printed Khullad Cups,Unisex,,2871.7999999999997,,1,,No
10004267,Parx,Parx Men Grey Solid Sweater,Men,,2669.2799999999997,,1,,No
10017457,DKNY,DKNY Unisex Black Medium Trolley Bag,Unisex,,82336.0,,1,,No
10003531,Gini and Jony,Gini and Jony Boys Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,Boys,,4412.28,,1,,No
10012807,SEJ by Nisha Gupta,SEJ by Nisha Gupta Set of 4 Printed Table Placemats,Unisex,,2652.68,,1,,No
10006063,ID,ID Men Black Leather Formal Slip-Ons,Men,,3957.4399999999996,,1,,No
10013261,Soie,Soie Women Black Slim Fit Striped Cigarette Trousers,Women,,3691.8399999999997,,1,,No
10006071,ID,ID Men Brown Leather Loafers,Men,,8914.199999999999,,1,,No
10012707,MIAH Decor,MIAH Decor Off-White & Navy Blue Set of 2 Handpainted Ceramic Coffee Mugs,Unisex,,3582.2799999999997,,1,,No
10017453,DKNY,DKNY Unisex Purple Medium Trolley Bag,Unisex,,82336.0,,1,,No
10016269,EthnoVogue,EthnoVogue Women Coral Pink & Yellow Printed Made to Measure Printed Maxi Dress,Women,,20879.48,,1,,No
10009767,SPYKAR,SPYKAR Women Blue Alicia Super Skinny Fit Low-Rise Low Distress Stretchable Jeans,Women,,7964.679999999999,,1,,No
10013423,SEJ by Nisha Gupta,SEJ by Nisha Gupta Pink & Green Printed Wooden Open Dry Bin,Unisex,,3316.68,,1,,No
10016757,Vishudh,Vishudh Women Off-White & Brown Floral Printed Kurta,Women,,4312.679999999999,,1,,No
10017585,Parx,Parx Men White Slim Fit Printed Casual Shirt,Men,,2729.04,,1,,No
10017567,Soie,Soie Nude-Coloured lace Underwired Non Padded full coverage Everyday Bra FB-610,Women,,2416.96,,1,,No
10000583,Parx,Parx Men Khaki Slim Fit Solid Regular Trousers,Men,,2553.08,,1,,No
10017507,Soie,Soie Green lace Underwired Non Padded full coverage Everyday Bra FB-610,Women,,2300.7599999999998,,1,,No
10003365,Gini and Jony,Gini and Jony Boys Rust Red & Navy Striped Round Neck T-shirt,Boys,,992.68,,1,,No
10016001,Tokyo Talkies,Tokyo Talkies Women Mustard Solid Top,Women,,2320.68,,1,,No
10000533,Parx,Parx Men Blue Striped Polo Collar T-shirt,Men,,1274.8799999999999,,1,,No
10001731,DKNY,DKNY Women Nectar Love Eau de Toilette 50 ml,Women,,9495.199999999999,,1,,No
10015819,Raymond,Raymond Men Maroon Slim Fit Solid Formal Shirt,Men,,2553.08,,1,,No
10016997,Campus Sutra,Campus Sutra Men Black & Grey Melange Printed Round Neck T-shirt,Men,,2320.68,,1,,No
10000107,Parx,Parx Men White Printed Round Neck T-shirt,Men,,1158.6799999999998,,1,,No
10016753,Vishudh,Vishudh Women Blue & White Floral Embroidered Straight Kurta,Women,,1367.84,,1,,No
10012413,FIDO DIDO,FIDO DIDO Men Navy Blue Printed Polo Collar T-shirt,Men,,4312.679999999999,,1,,No
10003523,Gini and Jony,Gini and Jony Boys Blue Regular Fit Solid Casual Shirt,Boys,,2154.68,,1,,No
10007713,her by invictus,her by invictus Women Black Textured Cushioned Flats,Women,,6636.679999999999,,1,,No
10017571,Soie,Soie Nude Lace Non-Wired Non Padded full coverage Everyday Bra FB-705nude,Women,,3280.16,,1,,No
10004143,HIGHLANDER,HIGHLANDER Men White & Blue Slim Fit Striped Casual Shirt,Men,,2320.68,,1,,No
10006031,ID,ID Men Brown Solid Leather Mid-Top Sneakers,Men,,4269.5199999999995,,1,,No
10016703,Raymond,Raymond Men Yellow Solid Polo Collar T-shirt,Men,,3316.68,,1,,No
10013671,PARFAIT,PARFAIT Plus Size Black Solid Non-Wired Non Padded Everyday Bra P5641,Women,,5341.88,,1,,No
10013651,PARFAIT,PARFAIT Plus Size Women Navy Blue Solid Low-Rise Hipsters P5395,Women,,3316.68,,1,,No
10001097,Beli,Beli Women Black & Blue Woven Design Heels,Women,,2818.68,,1,,No
10000683,Lady Lyka,Lady Lyka Women Pack of 2 Beginners Bras TEENAGER-RED-SKN,Women,,1411.0,,1,,No
10003817,Homesake,Homesake Gold-Toned & White Solid Handcrafted Table Lamp with Shade,Unisex,,6274.799999999999,,1,,No
10004135,HIGHLANDER,HIGHLANDER Men Coral & Navy Blue Slim Fit Checked Casual Shirt,Men,,2320.68,,1,,No
10017741,Parx,Parx Men Grey Slim Fit Printed Casual Shirt,Men,,2586.2799999999997,,1,,No
10016671,Raymond,Raymond Men Brown Self Design Polo Collar T-shirt,Men,,2961.44,,1,,No
1001062,Blackberrys,Blackberrys Navy Single-Breasted Slim Fit Formal Blazer,Men,,9950.039999999999,,1,,No
10004139,HIGHLANDER,HIGHLANDER Men Rust Slim Fit Printed Casual Shirt,Men,,2320.68,,1,,No
10012799,SEJ by Nisha Gupta,SEJ by Nisha Gupta Set of 4 Printed Table Placemats,Unisex,,2652.68,,1,,No
1000740,ahilya,ahilya Gold-Plated Sterling Silver Hoop Earrings,Women,,27741.92,,1,,No
10017841,Parx,Parx Men Blue Slim Fit Checked Casual Shirt,Men,,2496.64,,1,,No
10000097,Parx,Parx Men Peach-Coloured Solid Round Neck T-shirt,Men,,1623.48,,1,,No
10017459,DKNY,DKNY Unisex Silver Cabin Trolley Bag,Unisex,,44371.799999999996,,1,,No
10017479,Soie,Soie Maroon Lace Non-Wired Non Padded full coverage Everyday Bra FB-705,Women,,3280.16,,1,,No
10007617,Roadster,Roadster Women Beige Woven Design One Toe Flats,Women,,3980.68,,1,,No
10009693,SPYKAR,SPYKAR Women Blue Adora Skinny Fit Mid-Rise Low Distress Stretchable Ankle-Length Jeans,Women,,3582.2799999999997,,1,,No
10003097,Gini and Jony,Gini and Jony Boys White & Grey Dyed Round Neck T-shirt,Boys,,1855.8799999999999,,1,,No
10002487,Michael Kors,Michael Kors Women Wonderlust Sensual Essence Eau De Parfum Spray 100 ml,Women,,26294.399999999998,,1,,No
10003819,Homesake,Homesake Gold-Toned & Navy Blue Solid Handcrafted Table Lamp with Shade,Unisex,,6274.799999999999,,1,,No
10003497,Gini and Jony,Gini and Jony Girls Yellow & Grey Printed Top with Shorts,Girls,,1391.08,,1,,No
10017397,Story@home,Story@home Off-White & Olive Green Floral 210 TC Cotton 1 KingBedsheet with 2 Pillow Covers,Unisex,,4644.679999999999,,1,,No
10002003,Police,Police Men Imperial Patchouli Eau de Toilette 100 ml,Men,,6955.4,,1,,No
10003831,Homesake,Homesake Red & Gold-Toned Solid Handcrafted Table Lamp with Shade,Unisex,,5750.24,,1,,No
10002441,U.S. Polo Assn. Denim Co.,Brown Solid Casual Jacket,Men,,11616.68,,1,,No
10012877,JEWEL JUNCTION,JEWEL JUNCTION Gold-Toned Geometric Cufflinks,Men,,1789.48,,1,,No
10017007,Campus Sutra,Campus Sutra Men Grey & Black Standard Regular Fit Checked Casual Shirt,Men,,1590.28,,1,,No
