id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,brandname,image_filename,image_url,price
4524,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Puma Men's YugoRun Black White Shoe,Puma,4524.jpg,file://images\4524.jpg,5870.0
37223,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue Top,United Colors of Benetton,37223.jpg,file://images\37223.jpg,3929.0
53766,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Puma Men White and Navy Blue T-shirt,Puma,53766.jpg,file://images\53766.jpg,5754.0
25520,Girls,Apparel,Topwear,Tops,White,Fall,2011,Casual,Doodle Kids Girls City Chic White Top,ID,25520.jpg,file://images\25520.jpg,3781.0
33445,Women,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Baggit Women Lamboo Mayur Black Wallet,Baggit,33445.jpg,file://images\33445.jpg,5905.0
36137,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2012,Sports,Nike Women Free Run Pink Sports Shoes,Nike,36137.jpg,file://images\36137.jpg,17461.0
21180,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011,Casual,ADIDAS Men Adi Cells Black Flip Flops,ADIDAS,21180.jpg,file://images\21180.jpg,4820.0
39943,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013,Casual,GAS Men Brown Count Casual Shoes,Gas,39943.jpg,file://images\39943.jpg,14614.0
58148,Unisex,Accessories,Headwear,Caps,White,Fall,2012,Casual,Puma Unisex White Cap,Puma,58148.jpg,file://images\58148.jpg,7277.0
20052,Women,Accessories,Mufflers,Mufflers,Yellow,Fall,2011,Casual,United Colors Of Benetton Women Yellow Muffler,United Colors of Benetton,20052.jpg,file://images\20052.jpg,7817.0
5630,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011,Casual,ADIDAS Women's Adi Groove Blue Flip Flop,ADIDAS,5630.jpg,file://images\5630.jpg,2160.0
47392,Women,Accessories,Bags,Handbags,Beige,Fall,2012,Casual,Baggit Women Beige Bag,Baggit,47392.jpg,file://images\47392.jpg,19346.0
8913,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Puma Men Cabana Racer Sketch White Sports Shoes,Puma,8913.jpg,file://images\8913.jpg,12193.0
22705,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Nike Men White Capri II Casual Shoe,Nike,22705.jpg,file://images\22705.jpg,14692.0
19578,Women,Apparel,Topwear,Tops,Purple,Summer,2011,Casual,United Colors of Benetton Women Solid Purple Top,ID,19578.jpg,file://images\19578.jpg,4592.0
34452,Women,Footwear,Shoes,Flats,Copper,Winter,2012,Casual,Rocia Women Copper Sandals,Rocia,34452.jpg,file://images\34452.jpg,6955.0
22537,Men,Footwear,Sandal,Sandals,Tan,Summer,2013,Casual,Gas Men Eldorado Tan Casual  Sandals,Gas,22537.jpg,file://images\22537.jpg,
28831,Women,Apparel,Innerwear,Briefs,Brown,Summer,2017,Casual,Enamor Women Pack of 3 Mid-Rise Bikini Brief,ID,28831.jpg,file://images\28831.jpg,3914.0
43500,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White T-shirt,French Connection,43500.jpg,file://images\43500.jpg,8196.0
2627,Women,Footwear,Shoes,Flats,Silver,Fall,2010,Casual,Carlton London Women Wedge Silver Sandal,Carlton London,2627.jpg,file://images\2627.jpg,17563.0
13270,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Palm Tree Kids Girls Printed White Tops,ID,13270.jpg,file://images\13270.jpg,5952.0
25712,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012,Sports,ADIDAS Unisex Blue Cap,ADIDAS,25712.jpg,file://images\25712.jpg,5969.0
11527,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011,Casual,United Colors of Benetton Men Olive Tshirts,United Colors of Benetton,11527.jpg,file://images\11527.jpg,5550.0
14869,Men,Accessories,Wallets,Wallets,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Wallets,ID,14869.jpg,file://images\14869.jpg,3268.0
15187,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Arrow Sport Men Solid White Polo Tshirts,Arrow,15187.jpg,file://images\15187.jpg,5411.0
44725,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,2012,Casual,Lotto Women Coral Elegant Flip Flops,Lotto,44725.jpg,file://images\44725.jpg,4077.0
20260,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Wrangler Men Applique Navy Blue Tshirt,Wrangler,20260.jpg,file://images\20260.jpg,7108.0
7731,Men,Footwear,Flip Flops,Flip Flops,Grey,Winter,2011,Casual,Puma Men's Winglet II Grey Yellow White Flip Flop,Puma,7731.jpg,file://images\7731.jpg,1622.0
43958,Men,Footwear,Sandal,Sandals,Olive,Fall,2012,Casual,Puma Men Olive Techno Ind Sandal,Puma,43958.jpg,file://images\43958.jpg,
8779,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt,Indigo Nation,8779.jpg,file://images\8779.jpg,9073.0
3391,Women,Accessories,Bags,Handbags,White,Winter,2015,Casual,Murcia Women White With Stitch Bag,Murcia,3391.jpg,file://images\3391.jpg,33847.0
2243,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Men Stripe Polo White Polo T-shirt,ADIDAS,2243.jpg,file://images\2243.jpg,8600.0
39729,Women,Apparel,Topwear,Tops,Olive,Summer,2012,Casual,Arrow Woman Olive Top,Arrow,39729.jpg,file://images\39729.jpg,7581.0
25376,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016,Casual,Levis Men Grey Innerwear T-Shirt,Levis,25376.jpg,file://images\25376.jpg,4834.0
56684,Women,Apparel,Saree,Sarees,Beige,Fall,2012,Ethnic,Fabindia Beige & Maroon Mull Printed Saree,Fabindia,56684.jpg,file://images\56684.jpg,10567.0
4988,Women,Apparel,Dress,Dresses,White,Summer,2011,Casual,Gini and Jony Girl's Vanya White Polka Dot Kidswear,Gini and Jony,4988.jpg,file://images\4988.jpg,34582.0
20604,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Baggit Women Umbrella Dum Brown Handbag,Baggit,20604.jpg,file://images\20604.jpg,27623.0
45293,Women,Accessories,Watches,Watches,Red,Winter,2016,Casual,CASIO SHEEN Women Red Dial Watch SX017,CASIO,45293.jpg,file://images\45293.jpg,43108.0
11371,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,United Colors Of Benetton Men Summer Black Shirts,United Colors of Benetton,11371.jpg,file://images\11371.jpg,3604.0
41401,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Wrangler Women White Smocked Top,Wrangler,41401.jpg,file://images\41401.jpg,5117.0
14603,Men,Accessories,Socks,Socks,Grey,Summer,2011,Casual,United Colors of Benetton Men Pack of 2 Grey Socks,United Colors of Benetton,14603.jpg,file://images\14603.jpg,2637.0
44173,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Nike Fragrances Women Trendy Perfume 75ml,Nike,44173.jpg,file://images\44173.jpg,6103.0
4386,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Wrangler Cowboy Photo T-shirt,Wrangler,4386.jpg,file://images\4386.jpg,8991.0
22361,Men,Footwear,Sandal,Sports Sandals,Navy Blue,Summer,2012,Casual,Reebok Men Navy Twist Sandals,Reebok,22361.jpg,file://images\22361.jpg,
7503,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Nike Men's As Icon Blue T-shirt,Nike,7503.jpg,file://images\7503.jpg,8425.0
13426,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,United Colors of Benetton Men Stripes Red  Polo T-shirts,United Colors of Benetton,13426.jpg,file://images\13426.jpg,4540.0
43356,Women,Footwear,Shoes,Sports Shoes,Charcoal,Summer,2012,Sports,Reebok Women Charcoal Grey Fuel Techno Sports Shoes,Reebok,43356.jpg,file://images\43356.jpg,6026.0
13846,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,John Miller Men Stripes Blue Shirts,John Miller,13846.jpg,file://images\13846.jpg,9860.0
12994,Boys,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,ADIDAS Kids Boys Duramo Synthetic Black Sports Shoes,ADIDAS,12994.jpg,file://images\12994.jpg,12680.0
18492,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011,Casual,Puma Men Danny Blue Slipper,Puma,18492.jpg,file://images\18492.jpg,4171.0
19540,Men,Apparel,Topwear,Sweaters,Blue,Summer,2011,Casual,United Colors of Benetton Men Solid Blue Sweater,ID,19540.jpg,file://images\19540.jpg,4398.0
7963,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Puma Men's Large Logo Graphic White French T-shirt,Puma,7963.jpg,file://images\7963.jpg,9589.0
20856,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,United Colors of Benetton Men Casual Black Shoes,United Colors of Benetton,20856.jpg,file://images\20856.jpg,8278.0
5608,Men,Footwear,Sandal,Sandals,Black,Summer,2011,Casual,ADIDAS Men Kendall Black Navy Floater,ADIDAS,5608.jpg,file://images\5608.jpg,
58170,Women,Accessories,Bags,Clutches,Red,Fall,2012,Casual,Rocky S Women Red Clutch,Rocky S,58170.jpg,file://images\58170.jpg,32995.0
15983,Men,Apparel,Topwear,Shirts,Burgundy,Fall,2011,Casual,Turtle Solid Men  Burgundy Shirt,Turtle,15983.jpg,file://images\15983.jpg,3988.0
14851,Women,Accessories,Wallets,Wallets,Coffee Brown,Summer,2011,Casual,United Colors of Benetton Women Solid Coffee Brown Wallets,ID,14851.jpg,file://images\14851.jpg,3745.0
59290,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Titan Men Black Dial Watch,Titan,59290.jpg,file://images\59290.jpg,63850.0
20258,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Wrangler Men Polo Charcoal T-shirt,Wrangler,20258.jpg,file://images\20258.jpg,5248.0
31924,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Fabindia Women Black Silk Handbag,Fabindia,31924.jpg,file://images\31924.jpg,13983.0
26993,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans,Jealous 21,26993.jpg,file://images\26993.jpg,15519.0
13248,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011,Casual,Palm Tree Kids Boy Solid Brown Trousers,ID,13248.jpg,file://images\13248.jpg,8594.0
43538,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,French Connection Women Blue Top,French Connection,43538.jpg,file://images\43538.jpg,9420.0
8325,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear,ID,8325.jpg,file://images\8325.jpg,4820.0
31118,Girls,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Gini and Jony Girls Red Top,Gini and Jony,31118.jpg,file://images\31118.jpg,7024.0
19772,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011,Casual,ADIDAS Men Vigor Blue Casual Shoes,ADIDAS,19772.jpg,file://images\19772.jpg,12656.0
5862,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,ADIDAS Men's Stripe Black T-shirt,ADIDAS,5862.jpg,file://images\5862.jpg,4073.0
39711,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,ADIDAS Original Men Black Dial Chronograph Watch ADH2641,ADIDAS,39711.jpg,file://images\39711.jpg,56145.0
58726,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Puma Men Grey T-shirt,Puma,58726.jpg,file://images\58726.jpg,7898.0
44379,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,ADIDAS Men Intense Touch  Perfume,ADIDAS,44379.jpg,file://images\44379.jpg,6164.0
11947,Men,Footwear,Sandal,Sandals,Olive,Summer,2012,Casual,Ganuchi Men Casual Olive Sandals,Ganuchi,11947.jpg,file://images\11947.jpg,
29583,Women,Footwear,Shoes,Flats,Silver,Summer,2012,Casual,Puma Women Grace Silver Sandals,Puma,29583.jpg,file://images\29583.jpg,12254.0
55805,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017,Casual,SDL by Sweet Dreams Women Pink & Black Printed Night Suit S11-3134,SDL by Sweet Dreams,55805.jpg,file://images\55805.jpg,8638.0
7709,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Jealous 21 Women's Aaren Black Jegging,Jealous 21,7709.jpg,file://images\7709.jpg,19736.0
43960,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,Indigo Nation Men Grey Striped Shirt,Indigo Nation,43960.jpg,file://images\43960.jpg,9391.0
8741,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Indigo Nation Men Checks Shirt Navy Blue Shirts,Indigo Nation,8741.jpg,file://images\8741.jpg,7396.0
19316,Unisex,Accessories,Bags,Backpacks,Grey,Fall,2011,Casual,Nike Unisex Hayward 25M Grey Backpack,Nike,19316.jpg,file://images\19316.jpg,38050.0
34832,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Men Sukoi White Sports Shoes,ADIDAS,34832.jpg,file://images\34832.jpg,13274.0
23885,Men,Footwear,Shoes,Sports Shoes,Grey,Winter,2012,Sports,Fila Men Grey Hex Sports Shoes,Fila,23885.jpg,file://images\23885.jpg,7170.0
22359,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,John Players Men Check Blue Shirt,John Players,22359.jpg,file://images\22359.jpg,4588.0
19124,Women,Footwear,Flip Flops,Flip Flops,Pink,Fall,2011,Casual,Lotto Women XL Kelly Pink Slippers,Lotto,19124.jpg,file://images\19124.jpg,1914.0
16950,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Image Men Sunglasses,Image,16950.jpg,file://images\16950.jpg,4181.0
49654,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Casual,Mineral Women Grey Skirt,Mineral,49654.jpg,file://images\49654.jpg,14145.0
48786,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013,Casual,Lucera Women Silver Pendant,Lucera,48786.jpg,file://images\48786.jpg,29756.0
2049,Men,Apparel,Topwear,Tshirts,White,Summer,2010,Sports,ADIDAS Men's Slim Fit White T-shirt,ADIDAS,2049.jpg,file://images\2049.jpg,4068.0
17882,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Levis Men Comfort Style White Innerwear Vest,Levis,17882.jpg,file://images\17882.jpg,3805.0
39523,Unisex,Accessories,Bags,Trolley Bag,Black,Summer,2012,Casual,Peter England Unisex Black One Dayer Black Trolley Bag,Peter England,39523.jpg,file://images\39523.jpg,27499.0
24892,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,United Colors of Benetton Men Black T-shirt,United Colors of Benetton,24892.jpg,file://images\24892.jpg,6134.0
58514,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,Tonga Women Grey Top,Tonga,58514.jpg,file://images\58514.jpg,5090.0
33825,Women,Footwear,Shoes,Sports Shoes,Silver,Summer,2012,Sports,Puma Women Kuris Silver & Grey Sports Shoes,Puma,33825.jpg,file://images\33825.jpg,6491.0
25940,Women,Accessories,Scarves,Scarves,Yellow,Summer,2012,Casual,Femella Women Yellow & Blue Scarf,Femella,25940.jpg,file://images\25940.jpg,6738.0
38637,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Nike Men Red Delhi T-shirt,Nike,38637.jpg,file://images\38637.jpg,5575.0
5896,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Puma Men Cavallino Black Shoe,Puma,5896.jpg,file://images\5896.jpg,18470.0
4944,Men,Apparel,Topwear,Shirts,White,Summer,2011,Casual,Gini and Jony Boy's Kaleb White Brown Infant Kidswear,Gini and Jony,4944.jpg,file://images\4944.jpg,8727.0
10861,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Wrangler Men Dirt Riders White T-Shirts,Wrangler,10861.jpg,file://images\10861.jpg,8087.0
59600,Women,Apparel,Saree,Sarees,Rust,Fall,2012,Ethnic,FNF Rust Wedding Collection Sari,FNF,59600.jpg,file://images\59600.jpg,15161.0
42846,Women,Accessories,Bags,Handbags,Multi,Summer,2012,Casual,French Connection Women Multi Stripe Hand Bag,French Connection,42846.jpg,file://images\42846.jpg,29334.0
54923,Girls,Apparel,Bottomwear,Capris,Olive,Summer,2012,Casual,Do u speak Green Girls Olive 3/4 Pant,Do U Speak Green,54923.jpg,file://images\54923.jpg,8003.0
43994,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,2017,Casual,Police Women Passion Deo,Police,43994.jpg,file://images\43994.jpg,5931.0
49492,Men,Footwear,Shoes,Casual Shoes,Maroon,Summer,2012,Casual,Vans Men Maroon & Grey Era Shoes,Vans,49492.jpg,file://images\49492.jpg,13832.0
18230,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Manchester United Men Printed White Tshirt,Manchester United,18230.jpg,file://images\18230.jpg,3789.0
23871,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,ADIDAS Men Grey Striped T-shirt,ADIDAS,23871.jpg,file://images\23871.jpg,9181.0
9667,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Indigo Nation Men Bling Red Black Shirts,Indigo Nation,9667.jpg,file://images\9667.jpg,6235.0
16198,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,2011,Sports,Puma Men Poly Knitted Black Tracksuit,Puma,16198.jpg,file://images\16198.jpg,14495.0
3953,Women,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Jealous 21 Women's Red Peace T-shirt,Jealous 21,3953.jpg,file://images\3953.jpg,3853.0
29745,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fossil Men Quartz Black Dial Chronograph Watch JR1303,Fossil,29745.jpg,file://images\29745.jpg,26158.0
12538,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011,Casual,Puma Men Solid Blue Track Pants,Puma,12538.jpg,file://images\12538.jpg,18596.0
48772,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013,Casual,Lucera Women Silver Pendant,Lucera,48772.jpg,file://images\48772.jpg,7639.0
17876,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016,Casual,Levis Men Comfort Style Grey Innerwear Vest,Levis,17876.jpg,file://images\17876.jpg,3492.0
9455,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Formal,John Miller Men Red Striped Shirt,John Miller,9455.jpg,file://images\9455.jpg,5211.0
18002,Women,Apparel,Bottomwear,Capris,Black,Summer,2011,Sports,Puma Women Essential Skinny Black 3/4 Pant,Puma,18002.jpg,file://images\18002.jpg,6565.0
38405,Women,Accessories,Belts,Belts,White,Summer,2012,Casual,Baggit Women White Capri Taj Belt,Baggit,38405.jpg,file://images\38405.jpg,7286.0
53934,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Kiara Women Brown Handbag,Kiara,53934.jpg,file://images\53934.jpg,20763.0
24866,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Reid & Taylor Men Formal Black Belt,Reid & Taylor,24866.jpg,file://images\24866.jpg,6905.0
53108,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Casual,Fabindia Silver Earrings,Fabindia,53108.jpg,file://images\53108.jpg,36719.0
21528,Women,Accessories,Bags,Handbags,Copper,Winter,2015,Casual,Kiara Women Sequins Copper Handbag,Kiara,21528.jpg,file://images\21528.jpg,17767.0
12960,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Men Sports White Sports Shoes,ADIDAS,12960.jpg,file://images\12960.jpg,12344.0
29321,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Sports,ADIDAS Men Black Jersey,ADIDAS,29321.jpg,file://images\29321.jpg,4591.0
9031,Men,Footwear,Shoes,Casual Shoes,Tan,Winter,2011,Casual,Buckaroo Men loma Tan Casual Shoes,Buckaroo,9031.jpg,file://images\9031.jpg,15666.0
6845,Unisex,Accessories,Shoe Accessories,Shoe Laces,Black,Summer,2011,Casual,Timberland Unisex Hiker Round Lace Shoe Accessories,Timberland,6845.jpg,file://images\6845.jpg,3910.0
18466,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Reebok Reebounce Women Perfumes,Reebok,18466.jpg,file://images\18466.jpg,4936.0
26369,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Arrow Woman Blue Shirt,Arrow,26369.jpg,file://images\26369.jpg,8705.0
33489,Men,Apparel,Topwear,Shirts,Green,Summer,2012,Casual,Doodle Kids Boy Check Green Shirt,ID,33489.jpg,file://images\33489.jpg,9190.0
59056,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2012,Casual,Carlton London Women Blue & Cream Shoes,Carlton London,59056.jpg,file://images\59056.jpg,9907.0
15379,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Fila Men Lobato Black Casual Shoes,Fila,15379.jpg,file://images\15379.jpg,14512.0
45409,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black & Brown Sandals,Rocia,45409.jpg,file://images\45409.jpg,10837.0
56822,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012,Casual,John Players Men Beige Shorts,John Players,56822.jpg,file://images\56822.jpg,18172.0
58184,Women,Accessories,Bags,Handbags,Beige,Summer,2012,Casual,Rocky S Women Beige Handbag,Rocky S,58184.jpg,file://images\58184.jpg,38924.0
40947,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Gini and Jony Boys Core Red T-shirt,Gini and Jony,40947.jpg,file://images\40947.jpg,8443.0
39381,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Peter England Men Party Black Jeans,Peter England,39381.jpg,file://images\39381.jpg,18018.0
15977,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Turtle Solid Men Red Shirt,Turtle,15977.jpg,file://images\15977.jpg,9117.0
59264,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Titan Women White Watch,Titan,59264.jpg,file://images\59264.jpg,22271.0
14099,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Flying Machine Women Solid Pink Tops,ID,14099.jpg,file://images\14099.jpg,6810.0
1852,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Inkfruit Men Ride It Or Die T-shirt,Inkfruit,1852.jpg,file://images\1852.jpg,5880.0
30802,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Ethnic,Fabindia Men Blue Shirt,Fabindia,30802.jpg,file://images\30802.jpg,6879.0
29113,Women,Accessories,Socks,Socks,White,Summer,2012,Casual,Puma Women Pack of 3 Socks,Puma,29113.jpg,file://images\29113.jpg,1255.0
26967,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012,Casual,Jealous 21 Women Check Navy Blue Top,Jealous 21,26967.jpg,file://images\26967.jpg,7156.0
48124,Women,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Fossil Women Brown Huarache Weave Belt,Fossil,48124.jpg,file://images\48124.jpg,7820.0
